transaction_id,customer_id,card_id,account_id,timestamp,ingestion_timestamp,amount,currency,transaction_type,payment_channel,card_present,international_transaction,installment,is_recurring,merchant_id,merchant_category,device_id,device_type,operating_system,browser,country,state,city,latitude,longitude,ip_country,ip_region,ip_city,previous_transaction_time,previous_amount,previous_city,previous_device_id,time_since_previous_transaction_sec,customer_avg_amount,customer_median_amount,customer_max_amount,amount_vs_customer_average,amount_vs_customer_median,amount_zscore,transaction_count_1min,transaction_count_5min,transaction_count_15min,transaction_count_1h,transaction_count_24h,amount_sum_1min,amount_sum_5min,amount_sum_15min,amount_sum_1h,amount_sum_24h,hour,day_of_week,is_weekend,is_night,is_new_device,device_card_count,device_customer_count,distance_from_previous_km,estimated_travel_speed_kmh,is_new_location,same_amount_count_5min,micro_transaction_count_5min,micro_to_large_sequence,is_new_merchant,card_previous_fraud_count,device_previous_fraud_count,merchant_previous_fraud_count,rapid_escalation_flag,small_amount_then_large_transaction,is_outside_typical_hours,is_fraud,fraud_category,fraud_subcategory
TXN_001457,CUST_02217,CARD_03420,ACC_03420,2026-06-29 00:29:00,2026-06-29 00:29:07,1443.24,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0593,Electronics,DEV_01946,MOBILE,iOS,Chrome,India,Tamil Nadu,Chennai,13.077289294207057,80.28998727715445,India,Tamil Nadu,Chennai,2026-06-03 16:44:00,5394.61,Mumbai,DEV_01256,2187900.0,1398.23875,1032.205,5394.61,1.032184238922001,1.3982106267650323,0.032161237672984705,1.0,1.0,1.0,1.0,1.0,5394.61,5394.61,5394.61,5394.61,5394.61,0,0,0,1,1,0,0,1036.2879746214928,1.7051221301875654,1,0.0,0.0,0,1,1.0,0.0,1.0,0,0,1,0,NONE,NONE
TXN_006805,CUST_01649,CARD_00450,ACC_00450,2026-06-29 00:40:00,2026-06-29 00:40:01,4003.7,INR,PURCHASE,POS,1,0,0,0,MERCH_0304,Healthcare,DEV_00172,DESKTOP,Android,Firefox,India,Gujarat,Surat,21.16878646352144,72.83182971340061,India,Gujarat,Surat,2026-04-19 00:03:00,2517.25,Jaipur,DEV_01537,6136620.0,3936.04,3914.09,7350.37,1.0171898659566467,1.0228942104039507,0.01718549976632187,1.0,1.0,1.0,1.0,1.0,2517.25,2517.25,2517.25,2517.25,2517.25,0,0,0,1,1,1,1,707.1686514445275,0.4148549437964709,1,0.0,0.0,0,1,0.0,1.0,1.0,0,0,1,0,NONE,NONE
TXN_011053,CUST_01145,CARD_03352,ACC_03352,2026-06-29 00:48:00,2026-06-29 00:48:07,1408.61,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0332,Food,DEV_02392,MOBILE,Android,Firefox,India,Tamil Nadu,Chennai,13.08136552393818,80.24857766843196,India,Tamil Nadu,Chennai,2026-06-28 03:10:00,1301.78,Bengaluru,DEV_01787,77880.0,4162.808333333333,3002.4049999999997,12100.5,0.3383797396389056,0.4691605562873763,-0.6614613624946715,1.0,1.0,1.0,1.0,2.0,1301.78,1301.78,1301.78,1301.78,2889.67,0,0,0,1,1,0,0,288.2202131872998,13.32296825210939,1,0.0,0.0,0,1,1.0,0.0,1.0,0,0,1,0,NONE,NONE
TXN_011464,CUST_01445,CARD_00241,ACC_00241,2026-06-29 00:51:00,2026-06-29 00:51:08,3957.61,INR,PURCHASE,POS,1,0,0,0,MERCH_0981,Entertainment,DEV_00099,TABLET,Android,Chrome,India,Telangana,Hyderabad,17.373458781860244,78.44908580444333,India,Telangana,Hyderabad,2026-06-28 19:07:00,1066.91,Bengaluru,DEV_01776,20640.0,2930.1113333333333,3498.09,4637.71,1.3506688141770269,1.1313631153000638,0.3505491773654908,1.0,1.0,1.0,1.0,2.0,1066.91,1066.91,1066.91,1066.91,2065.02,0,0,0,1,1,2,2,499.7929694883026,87.17319235261093,1,0.0,0.0,0,1,0.0,0.0,2.0,0,0,1,0,NONE,NONE
TXN_001783,CUST_01890,CARD_00736,ACC_00736,2026-06-29 01:14:00,2026-06-29 01:14:02,1437.77,INR,ATM,MOBILE,0,0,0,0,MERCH_0720,Fuel,DEV_02476,MOBILE,Android,Safari,India,Delhi,Delhi,28.609951415234967,77.22260018547554,India,Delhi,Delhi,2026-05-02 04:44:00,70302.57,Kolkata,DEV_00429,4998600.0,12140.275714285714,2414.62,70302.57,0.1184297650100439,0.5954435894674939,-0.8814976256319499,1.0,1.0,1.0,1.0,1.0,70302.57,70302.57,70302.57,70302.57,70302.57,1,0,0,1,1,3,3,1300.6232961353558,0.9367110523121035,1,0.0,0.0,0,1,1.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_005261,CUST_01757,CARD_00410,ACC_00410,2026-06-29 01:19:00,2026-06-29 01:19:00,1133.82,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_1044,Fuel,DEV_02066,MOBILE,iOS,Chrome,India,Maharashtra,Mumbai,19.09499510493937,72.85116259103678,India,Maharashtra,Mumbai,2026-05-28 16:30:00,4642.46,Ahmedabad,DEV_02805,2710140.0,6243.652307692309,2220.66,49638.65,0.18159563411356366,0.5105779362892113,-0.8182733090516342,1.0,1.0,1.0,1.0,1.0,4642.46,4642.46,4642.46,4642.46,4642.46,1,0,0,1,1,4,4,437.0464405835606,0.5805483060287727,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_010948,CUST_01385,CARD_01867,ACC_01867,2026-06-29 01:47:00,2026-06-29 01:47:05,3559.27,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0230,Grocery,DEV_00761,MOBILE,Windows,Chrome,India,Gujarat,Surat,21.180783470203863,72.85397914251875,India,Gujarat,Surat,2026-06-12 00:03:00,1320.74,Chennai,DEV_01977,1475040.0,1212.902,1320.74,1664.93,2.9345074870022474,2.6949058860941593,1.9329138596031639,1.0,1.0,1.0,1.0,1.0,1320.74,1320.74,1320.74,1320.74,1320.74,1,0,0,1,1,7,7,1195.3118392862318,2.9172921557587825,1,0.0,0.0,0,1,0.0,1.0,0.0,0,0,1,0,NONE,NONE
TXN_008141,CUST_00967,CARD_00578,ACC_00578,2026-06-29 02:36:00,2026-06-29 02:36:07,1706.18,INR,PURCHASE,POS,1,0,0,0,MERCH_0252,Hospitality,DEV_01989,DESKTOP,Android,Safari,India,West Bengal,Kolkata,22.566467017679074,88.36168711049761,India,West Bengal,Kolkata,,0.0,,,-1.0,27405.425000000003,824.135,107595.99,0.0622570166308313,2.0702676139224763,-0.9377087671960134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,2,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_013543,CUST_01367,CARD_00082,ACC_00082,2026-06-29 02:46:00,2026-06-29 02:46:06,749.21,INR,ONLINE_PURCHASE,WEB,0,0,1,0,MERCH_1028,Electronics,DEV_02840,DESKTOP,Android,Chrome,India,Gujarat,Ahmedabad,23.02274954578689,72.58621203399662,India,Gujarat,Ahmedabad,2026-06-03 11:14:00,2842.01,Surat,DEV_03044,2215920.0,10969.641428571429,1586.44,68054.57,0.0682984949761999,0.47225864199087264,-0.9316165782206509,1.0,1.0,1.0,1.0,1.0,2842.01,2842.01,2842.01,2842.01,2842.01,2,0,0,1,0,3,3,209.0361498707149,0.3396016731355706,1,0.0,0.0,0,1,0.0,0.0,2.0,0,0,1,0,NONE,NONE
TXN_009377,CUST_00945,CARD_04435,ACC_04435,2026-06-29 03:04:00,2026-06-29 03:04:06,4276.01,INR,PURCHASE,POS,1,0,0,0,MERCH_0800,Online_Shopping,DEV_02572,DESKTOP,Android,Chrome,India,Karnataka,Bengaluru,12.968083024057094,77.59637672041904,India,Karnataka,Bengaluru,2026-06-24 07:13:00,3811.83,Hyderabad,DEV_02632,417060.0,18650.448571428573,3640.12,111826.5,0.2292711611532285,1.1746892959572763,-0.770687516113264,1.0,1.0,1.0,1.0,1.0,3811.83,3811.83,3811.83,3811.83,3811.83,3,0,0,1,1,1,1,499.92286279297787,4.315259929158204,1,0.0,0.0,0,1,2.0,0.0,2.0,0,0,1,0,NONE,NONE
TXN_014713,CUST_02264,CARD_00074,ACC_00074,2026-06-29 03:12:00,2026-06-29 03:12:07,286.67,INR,ATM,POS,0,0,0,0,MERCH_0231,Gaming,DEV_03403,MOBILE,Android,Firefox,India,Tamil Nadu,Chennai,13.086271827943712,80.28965191045789,India,Tamil Nadu,Chennai,,0.0,,,-1.0,2906.3366666666666,3678.97,3835.77,0.09863619837573304,0.07792126600651814,-0.9010537708624503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,1,2,2,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_000518,CUST_01753,CARD_02452,ACC_02452,2026-06-29 03:22:00,2026-06-29 03:22:06,3224.65,INR,PURCHASE,POS,1,0,0,0,MERCH_0425,Hospitality,DEV_01219,MOBILE,Windows,Safari,India,Gujarat,Ahmedabad,23.025287525874933,72.5742273773445,India,Gujarat,Ahmedabad,2026-06-17 21:53:00,866.33,Chennai,DEV_03384,970140.0,4344.8025,1479.77,13553.34,0.7421856344448339,2.179156220223413,-0.2577550406397897,1.0,1.0,1.0,1.0,1.0,866.33,866.33,866.33,866.33,866.33,3,0,0,1,1,4,4,1371.3141902953955,5.088679041234691,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_008441,CUST_01604,CARD_00864,ACC_00864,2026-06-29 04:52:00,2026-06-29 04:52:00,2443.76,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0188,Electronics,DEV_00499,MOBILE,Windows,Chrome,India,Maharashtra,Pune,18.556354235521933,73.86861880838643,India,Maharashtra,Pune,2026-06-26 20:18:00,2300.07,Hyderabad,DEV_00483,203640.0,1227.3600000000001,1018.7449999999999,2300.07,1.9910702646330334,2.3987945953108976,0.9902634406851412,1.0,1.0,1.0,1.0,1.0,2300.07,2300.07,2300.07,2300.07,2300.07,4,0,0,1,1,5,5,504.62608311031,8.920908953040247,1,0.0,0.0,0,1,0.0,0.0,2.0,0,0,1,0,NONE,NONE
TXN_000384,CUST_01449,CARD_04595,ACC_04595,2026-06-29 05:08:00,2026-06-29 05:08:07,2950.44,INR,PURCHASE,POS,1,0,0,0,MERCH_0870,Grocery,DEV_02564,MOBILE,Android,Chrome,India,Karnataka,Bengaluru,12.940930564942981,77.5859152367009,India,Karnataka,Bengaluru,2026-02-16 03:16:00,789.6,Kolkata,DEV_02310,11497920.0,1255.251,1304.19,2717.77,2.350478111549005,2.262277735606008,1.3494031049527524,1.0,1.0,1.0,1.0,1.0,789.6,789.6,789.6,789.6,789.6,5,0,0,1,1,1,1,1562.8156243247668,0.48931774160623487,1,0.0,0.0,0,1,0.0,1.0,2.0,0,0,1,0,NONE,NONE
TXN_006748,CUST_00130,CARD_00011,ACC_00011,2026-06-29 05:28:00,2026-06-29 05:28:06,6302.34,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0240,Fuel,DEV_02296,DESKTOP,Android,Safari,India,Karnataka,Bengaluru,12.946534314735375,77.57014745050338,India,Karnataka,Bengaluru,2026-05-30 21:02:00,2098.13,Bengaluru,DEV_03207,2535960.0,2573.2799999999997,2573.2799999999997,3048.43,2.449146614437605,2.449146614437605,1.448583681650792,1.0,1.0,1.0,1.0,1.0,2098.13,2098.13,2098.13,2098.13,2098.13,5,0,0,1,1,1,1,1.173120293817448,0.0016653389871065843,0,0.0,0.0,0,1,0.0,0.0,1.0,0,0,1,1,VELOCITY,RAPID_TRANSACTIONS
TXN_005094,CUST_02217,CARD_04144,ACC_04144,2026-06-29 07:02:00,2026-06-29 07:02:04,2192.16,INR,PURCHASE,WEB,1,0,0,0,MERCH_1025,Grocery,DEV_00593,DESKTOP,Android,Chrome,India,Maharashtra,Mumbai,19.05447008275117,72.8800725775094,India,Maharashtra,Mumbai,2026-06-13 17:53:00,1210.48,Ahmedabad,DEV_02530,1343340.0,1400.8858823529413,1126.73,5394.61,1.5648383837790034,1.9455947742582516,0.5644354705384258,1.0,1.0,1.0,1.0,1.0,1210.48,1210.48,1210.48,1210.48,1210.48,7,0,0,0,1,5,5,442.6020078609301,1.1861235638776098,1,0.0,0.0,0,1,0.0,0.0,2.0,0,0,0,0,NONE,NONE
TXN_014058,CUST_01016,CARD_04417,ACC_04417,2026-06-29 07:19:00,2026-06-29 07:19:05,497.4,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0674,Electronics,DEV_03350,MOBILE,Windows,Chrome,India,Gujarat,Ahmedabad,23.047951405972245,72.5485118939795,India,Gujarat,Ahmedabad,2026-05-09 13:34:00,680.11,Ahmedabad,DEV_01359,4383900.0,18793.8025,2232.4300000000003,143549.27,0.026466171494565826,0.22280653816693016,-0.973482030470924,1.0,1.0,1.0,1.0,1.0,680.11,680.11,680.11,680.11,680.11,7,0,0,0,1,4,4,5.870679463244914,0.004820923394165399,0,0.0,0.0,0,1,0.0,0.0,3.0,0,0,0,0,NONE,NONE
TXN_009739,CUST_02042,CARD_04454,ACC_04454,2026-06-29 07:52:00,2026-06-29 07:52:00,69781.49,INR,PURCHASE,POS,1,0,0,0,MERCH_0112,Hospitality,DEV_03030,MOBILE,iOS,Firefox,India,Telangana,Hyderabad,17.367546341571234,78.50953115630848,India,Telangana,Hyderabad,2026-05-05 09:58:00,2636.05,Kolkata,DEV_01284,4744440.0,1404.0083333333332,1121.4,2636.05,49.70162095429159,62.227117888353845,48.66695808447163,1.0,1.0,1.0,1.0,1.0,2636.05,2636.05,2636.05,2636.05,2636.05,7,0,0,0,1,1,1,1180.8529584606815,0.8960110467111931,1,0.0,0.0,0,1,0.0,0.0,1.0,1,0,0,1,BEHAVIORAL,SPENDING_PATTERN_SHIFT
TXN_009215,CUST_01819,CARD_02886,ACC_02886,2026-06-29 08:40:00,2026-06-29 08:40:01,2413.12,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0619,Healthcare,DEV_01939,MOBILE,Android,Chrome,India,Gujarat,Surat,21.15676419684712,72.83805570073685,India,Gujarat,Surat,2026-06-03 00:21:00,3752.06,Ahmedabad,DEV_01067,2276340.0,1641.8162499999999,1200.815,3752.06,1.4697868899762687,2.009568501392804,0.46950092562086604,1.0,1.0,1.0,1.0,1.0,3752.06,3752.06,3752.06,3752.06,3752.06,8,0,0,0,1,5,5,208.60476483660517,0.32990552967121717,1,0.0,0.0,0,1,2.0,2.0,1.0,0,0,0,0,NONE,NONE
TXN_010135,CUST_00064,CARD_03587,ACC_03587,2026-06-29 09:00:00,2026-06-29 09:00:06,534.49,INR,PURCHASE,WEB,1,0,0,0,MERCH_0325,Entertainment,DEV_02158,MOBILE,macOS,Safari,India,Gujarat,Ahmedabad,23.007112354132452,72.56120453529238,India,Gujarat,Ahmedabad,2026-04-07 19:18:00,1496.49,Pune,DEV_01720,7134120.0,2127.7766666666666,2152.26,2734.58,0.251196475820614,0.24833895533067565,-0.7484517712050583,1.0,1.0,1.0,1.0,1.0,1496.49,1496.49,1496.49,1496.49,1496.49,9,0,0,0,1,3,3,515.57855465673,0.2601698312846193,1,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_007236,CUST_01123,CARD_03230,ACC_03230,2026-06-29 09:00:00,2026-06-29 09:00:08,1773.48,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0905,Travel,DEV_02617,MOBILE,Windows,Chrome,India,Gujarat,Ahmedabad,23.04230228132778,72.56125788257107,India,Gujarat,Ahmedabad,2026-06-18 20:04:00,988.77,Delhi,DEV_01871,910560.0,1176.89,1273.595,1574.43,1.5069207827409528,1.392499185376827,0.5064904193091034,1.0,1.0,1.0,1.0,1.0,988.77,988.77,988.77,988.77,988.77,9,0,0,0,1,9,9,772.682409484411,3.05488564635376,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_011200,CUST_00933,CARD_02691,ACC_02691,2026-06-29 09:13:00,2026-06-29 09:13:06,1147.45,INR,PURCHASE,WEB,1,0,0,0,MERCH_0428,Electronics,DEV_01258,MOBILE,Android,Chrome,India,Rajasthan,Jaipur,26.906182737132966,75.80576188549468,India,Rajasthan,Jaipur,,0.0,,,-1.0,1476.624,1211.31,2247.38,0.7770766288506756,0.9472802172854183,-0.22277250504864565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,1,6,6,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_011060,CUST_00723,CARD_00829,ACC_00829,2026-06-29 09:13:00,2026-06-29 09:13:01,661.4,INR,ATM,POS,0,0,1,0,MERCH_0171,Electronics,DEV_01381,MOBILE,Android,Edge,India,Telangana,Hyderabad,17.37709717543305,78.47477279402511,India,Telangana,Hyderabad,2026-04-26 17:42:00,2772.95,Surat,DEV_01344,5499060.0,2330.395,2422.6899999999996,4531.16,0.2838145464610077,0.2730023238631439,-0.7158782617274206,1.0,1.0,1.0,1.0,1.0,2772.95,2772.95,2772.95,2772.95,2772.95,9,0,0,0,1,2,2,726.9560388997628,0.47590710776735407,1,0.0,0.0,0,1,0.0,1.0,1.0,0,0,0,0,NONE,NONE
TXN_009005,CUST_01193,CARD_01378,ACC_01378,2026-06-29 09:56:00,2026-06-29 09:56:06,869.85,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0336,Online_Shopping,DEV_01649,MOBILE,Android,Safari,India,Telangana,Hyderabad,17.38968376992303,78.48639498737249,India,Telangana,Hyderabad,2026-06-02 14:31:00,3014.87,Hyderabad,DEV_03062,2316300.0,2051.02,2051.02,3014.87,0.42410605454846856,0.42410605454846856,-0.5756132981160028,1.0,1.0,1.0,1.0,1.0,3014.87,3014.87,3014.87,3014.87,3014.87,9,0,0,0,1,4,4,0.9258220213032006,0.0014389151995387135,0,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_014660,CUST_02284,CARD_04680,ACC_04680,2026-06-29 10:03:00,2026-06-29 10:03:06,1828.85,INR,ATM,POS,0,0,0,0,MERCH_0913,Gaming,DEV_03092,DESKTOP,Android,Chrome,India,Rajasthan,Jaipur,26.915924132908124,75.78065909801487,India,Rajasthan,Jaipur,,0.0,,,-1.0,1855.505,1855.505,1855.505,0.9856346385485352,0.9856346385485352,-0.014357623599182441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,1,6,6,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_007675,CUST_02159,CARD_02286,ACC_02286,2026-06-29 10:05:00,2026-06-29 10:05:05,2330.98,INR,PURCHASE,POS,1,0,1,0,MERCH_1041,Hospitality,DEV_02533,DESKTOP,iOS,Chrome,India,Maharashtra,Mumbai,19.10358268079718,72.88150917875222,India,Maharashtra,Mumbai,2026-04-12 21:28:00,3310.19,Jaipur,DEV_00432,6698220.0,3310.19,3310.19,3310.19,0.7041831435657772,0.7041831435657772,-0.29572751790141916,1.0,1.0,1.0,1.0,1.0,3310.19,3310.19,3310.19,3310.19,3310.19,10,0,0,0,1,7,7,917.2653126689152,0.492989947420075,1,0.0,0.0,0,1,0.0,1.0,0.0,0,0,0,0,NONE,NONE
TXN_004915,CUST_02257,CARD_02655,ACC_02655,2026-06-29 10:50:00,2026-06-29 10:50:08,6298.06,INR,PURCHASE,POS,1,0,0,0,MERCH_0809,Electronics,DEV_01519,TABLET,Windows,Firefox,India,Gujarat,Surat,21.182262975990895,72.83474341712163,India,Gujarat,Surat,2026-05-03 07:21:00,982.83,Delhi,DEV_00824,4937340.0,2237.132222222222,1897.68,6775.06,2.815238159568376,3.3188208760170315,1.8144271091123108,1.0,1.0,1.0,1.0,1.0,982.83,982.83,982.83,982.83,982.83,10,0,0,0,1,2,2,938.759056074469,0.6844844798754164,1,0.0,0.0,0,1,0.0,0.0,2.0,1,0,0,0,NONE,NONE
TXN_011150,CUST_01633,CARD_02477,ACC_02477,2026-06-29 11:11:00,2026-06-29 11:11:00,864.01,INR,PURCHASE,POS,1,0,1,0,MERCH_0630,Clothing,DEV_02600,MOBILE,Android,Chrome,India,Karnataka,Bengaluru,12.982277093886188,77.58713494350891,India,Karnataka,Bengaluru,2026-06-21 12:48:00,1618.59,Ahmedabad,DEV_00126,685380.0,1447.1899999999998,1618.59,1789.13,0.5970259606547862,0.5338041134567741,-0.40269577886879476,1.0,1.0,1.0,1.0,1.0,1618.59,1618.59,1618.59,1618.59,1618.59,11,0,0,0,1,4,4,1237.100745596574,6.497946663380411,1,0.0,0.0,0,1,0.0,0.0,3.0,0,0,0,0,NONE,NONE
TXN_002866,CUST_01191,CARD_03605,ACC_03605,2026-06-29 11:28:00,2026-06-29 11:28:08,2218.95,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0885,Hospitality,DEV_00464,MOBILE,Android,Chrome,India,Delhi,Delhi,28.62992926540048,77.23513007033242,India,Delhi,Delhi,2026-04-11 19:52:00,2329.95,Ahmedabad,DEV_02647,6795360.0,3307.305714285714,3092.35,6854.27,0.6709237644452929,0.7175610781444532,-0.32897676583698005,1.0,1.0,1.0,1.0,1.0,2329.95,2329.95,2329.95,2329.95,2329.95,11,0,0,0,1,1,1,778.0893016776913,0.412210903622426,1,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_008310,CUST_02310,CARD_02069,ACC_02069,2026-06-29 11:36:00,2026-06-29 11:36:00,2350.87,INR,ATM,MOBILE,0,0,0,0,MERCH_0537,Gaming,DEV_01765,MOBILE,Android,Safari,India,Maharashtra,Mumbai,19.090476718961586,72.87611218543047,India,Maharashtra,Mumbai,2026-04-20 20:43:00,391.41,Pune,DEV_01006,6015180.0,2056.3450000000003,2056.3450000000003,3721.28,1.1432274253590713,1.1432274253590713,0.14315780775708478,1.0,1.0,1.0,1.0,1.0,391.41,391.41,391.41,391.41,391.41,11,0,0,0,1,4,4,121.01206925348485,0.07242400880980211,1,0.0,0.0,0,1,0.0,0.0,0.0,1,0,0,1,DEVICE,NEW_DEVICE
TXN_011345,CUST_01854,CARD_02497,ACC_02497,2026-06-29 12:39:00,2026-06-29 12:39:03,2406.65,INR,ATM,POS,0,0,0,0,MERCH_1038,Hospitality,DEV_01060,MOBILE,macOS,Safari,India,Telangana,Hyderabad,17.394631160505448,78.49956773420969,India,Telangana,Hyderabad,2026-02-16 19:48:00,3828.38,Ahmedabad,DEV_02537,11465460.0,2793.431666666667,2726.855,5351.65,0.8615388837743778,0.882573514176588,-0.1384115672894727,1.0,1.0,1.0,1.0,1.0,3828.38,3828.38,3828.38,3828.38,3828.38,12,0,0,0,1,4,4,881.2416279916779,0.2766980008451506,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_006278,CUST_00820,CARD_03717,ACC_03717,2026-06-29 12:52:00,2026-06-29 12:52:07,405.01,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1097,Entertainment,DEV_03091,DESKTOP,Windows,Chrome,India,Maharashtra,Pune,18.538075495181175,73.83976385247115,India,Maharashtra,Pune,2026-02-16 10:51:00,3329.03,Chennai,DEV_03036,11498460.0,2696.867272727273,2569.51,7644.8,0.1501779505783478,0.15762149203544643,-0.8495070516980754,1.0,1.0,1.0,1.0,1.0,3329.03,3329.03,3329.03,3329.03,3329.03,12,0,0,0,1,5,5,920.2043887430158,0.28810256325411027,1,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_012280,CUST_01838,CARD_02642,ACC_02642,2026-06-29 13:06:00,2026-06-29 13:06:02,544.26,INR,PURCHASE,POS,1,0,0,0,MERCH_1017,Utilities,DEV_00898,DESKTOP,Windows,Chrome,India,Rajasthan,Jaipur,26.909899096393602,75.77150038656687,India,Rajasthan,Jaipur,2026-03-21 23:59:00,1826.22,Bengaluru,DEV_03477,8600820.0,2533.06,1826.22,5771.96,0.21486265623396208,0.29802542957584516,-0.7848275100037094,1.0,1.0,1.0,1.0,1.0,1826.22,1826.22,1826.22,1826.22,1826.22,13,0,0,0,1,4,4,1561.4595075485074,0.6535718951419314,1,0.0,0.0,0,1,1.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_010733,CUST_00038,CARD_02227,ACC_02227,2026-06-29 13:27:00,2026-06-29 13:27:03,2171.09,INR,PURCHASE,POS,1,0,0,0,MERCH_0166,Clothing,DEV_01520,MOBILE,iOS,Chrome,India,Gujarat,Ahmedabad,23.03075692426025,72.57842764458648,India,Gujarat,Ahmedabad,2026-04-01 15:16:00,4165.84,Hyderabad,DEV_00621,7683060.0,2361.9100000000003,1851.69,6166.74,0.9192094533661316,1.172491075720018,-0.08075635551078972,1.0,1.0,1.0,1.0,1.0,4165.84,4165.84,4165.84,4165.84,4165.84,13,0,0,0,1,1,1,879.6198452531963,0.41215758342528974,1,0.0,0.0,0,1,1.0,1.0,0.0,0,0,0,0,NONE,NONE
TXN_012070,CUST_02469,CARD_01381,ACC_01381,2026-06-29 13:36:00,2026-06-29 13:36:02,8426.88,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0540,Online_Shopping,DEV_01057,TABLET,Windows,Chrome,India,Tamil Nadu,Chennai,13.076521253397015,80.26414521620804,India,Tamil Nadu,Chennai,2026-03-23 08:12:00,2602.96,Mumbai,DEV_01452,8486640.0,1690.591111111111,1393.33,3299.43,4.98457607201163,6.048014468934136,3.9822205523793506,1.0,1.0,1.0,1.0,1.0,2602.96,2602.96,2602.96,2602.96,2602.96,13,0,0,0,1,2,2,1034.3384795421744,0.4387623990592069,1,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_005817,CUST_02150,CARD_00666,ACC_00666,2026-06-29 13:37:00,2026-06-29 13:37:02,2196.28,INR,PURCHASE,POS,1,0,0,0,MERCH_0679,Hospitality,DEV_03057,DESKTOP,macOS,Chrome,India,Gujarat,Ahmedabad,23.028352612346737,72.5492854862825,India,Gujarat,Ahmedabad,2026-06-24 20:50:00,746.67,Jaipur,DEV_02795,406020.0,2577.5125,2210.31,5142.76,0.8520928608493655,0.9936524740873454,-0.14784977773037736,1.0,1.0,1.0,1.0,1.0,746.67,746.67,746.67,746.67,746.67,13,0,0,0,1,1,1,542.6170243758544,4.811145479910043,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_011682,CUST_00920,CARD_01334,ACC_01334,2026-06-29 13:54:00,2026-06-29 13:54:01,2296.05,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1160,Hospitality,DEV_03134,DESKTOP,Android,Chrome,India,Delhi,Delhi,28.595865334196397,77.19587408766256,India,Delhi,Delhi,2026-04-07 04:42:00,2385.53,Jaipur,DEV_00326,7204320.0,2471.2815384615383,2385.53,4877.55,0.9290928468754612,0.962490515734449,-0.07087847226759696,1.0,1.0,1.0,1.0,1.0,2385.53,2385.53,2385.53,2385.53,2385.53,13,0,0,0,1,4,4,234.86642514762443,0.11736279489687408,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
